playerDisplayName,playerFirstName,playerLastName,playerPrimaryPosition,sessionTitle,sessionType,sessionDayOfWeek,sessionWeekNo,sessionEndTime,sessionStartTime,sessionDate,drillTitle,drillStartTime,drillEndTime,drillDate,totalTime,distanceTotal,distancePerMin,highSpeedRunningAbs,hsrAbsPerMin,maxSpeed,playerMaxSpeed,accelerationsAbs,accelImpulseTotal,accelsPerMinAbs,maxAcceleration,playerMaxAccel,decelerationsAbs,decelsPerMinAbs,decelsPerMinRel,maxDeceleration,playerMaxDecel,hmld,effortsNumber,hmldPerMin,dynamicLoadAnt,dynamicLoadLat,dynamicLoadVert,hrexertion,hrLoad,maxHeartrate,stepBalance,DrillTitle_Clean,Period15,Half,GameKey,DrillOrder,Home_Team_CLEAN,Away_Team_CLEAN,sessionDate_clean,DateKey,Home_Team_STD,Away_Team_STD,sessionTitle_STD
16 Shelis,Christos,Shelis,Central Defender,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,60-75,7:17:30PM,7:32:45PM,2/21/2026,15.25,1491.34,97.78,119.6,7.84,27.73,34.98,9,87.7,0.59,5.4,6.25,19,1.25,1.25,5.67,7.05,279.37,24,18.32,6.52,5.77,11.42,55.57,60.17,176,-0.02,,,,,,,,,,,,
16 Shelis,Christos,Shelis,Central Defender,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,75-90,7:32:45PM,7:48:00PM,2/21/2026,15.25,1417.76,92.96,123.97,8.13,29.79,34.98,12,83.99,0.79,5.58,6.25,11,0.72,0.72,6.13,7.05,284.71,27,18.67,6.4,5.44,10.85,45.81,54.82,181,-0.03,,,,,,,,,,,,
16 Shelis,Christos,Shelis,Central Defender,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,2nd Half ET,7:48:00PM,7:52:15PM,2/21/2026,4.25,360.55,84.8,0,0,19.62,34.98,2,74.57,0.47,4.31,6.25,1,0.24,0.24,4.69,7.05,41.66,5,9.8,1.44,1.21,2.49,15.21,16.71,179,-0.01,,,,,,,,,,,,
22 Esteban,Diego ,Esteban,Offensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,Entire Session,5:59:27PM,8:03:36PM,2/21/2026,124.14,10531.85,84.84,569.34,4.59,34.66,33.36,74,74.99,0.6,8.95,6.26,106,0.85,0.85,5.69,7.3,2170.43,218,17.48,55.59,49.33,97.53,333.51,383.77,191,0,,,,,,,,,,,,
22 Esteban,Diego ,Esteban,Offensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,1 st Half,6:00:00PM,6:46:00PM,2/21/2026,46,4938.78,107.36,252,5.48,28.13,33.36,21,95.13,0.46,5.07,6.26,47,1.02,1.02,5.68,7.3,937.75,88,20.39,26.38,22.04,46.21,173.4,180.79,188,0.02,,,,,,,,,,,,
22 Esteban,Diego ,Esteban,Offensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,0-15,6:00:05PM,6:15:20PM,2/21/2026,15.25,1726.97,113.23,41.67,2.73,25.99,33.36,7,100.78,0.46,4.1,6.26,20,1.31,1.31,5.52,7.3,306.14,32,20.07,10.7,8.13,17.54,56.42,59.85,187,0.01,,,,,,,,,,,,
22 Esteban,Diego ,Esteban,Offensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,15-30,6:15:20PM,6:30:35PM,2/21/2026,15.25,1591.45,104.35,75.02,4.92,28.13,33.36,7,90.8,0.46,3.89,6.26,16,1.05,1.05,5.68,7.3,303.82,26,19.92,7.92,6.96,14.39,58.69,59.91,188,0.02,,,,,,,,,,,,
22 Esteban,Diego ,Esteban,Offensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,30-45,6:30:35PM,6:45:50PM,2/21/2026,15.25,1591.63,104.36,135.31,8.87,25.71,33.36,7,93.48,0.46,5.07,6.26,11,0.72,0.72,4.6,7.3,324.39,29,21.27,7.59,6.82,14,57.48,60.13,183,0.02,,,,,,,,,,,,
22 Esteban,Diego ,Esteban,Offensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,Mip 5Min (HMLD) 1sH,6:37:36PM,6:42:36PM,2/21/2026,5,639.06,127.77,37.93,7.58,22.57,33.36,3,103.21,0.6,5.07,6.26,3,0.6,0.6,4.6,7.3,148.16,11,29.62,3.17,2.88,5.99,22.8,21.49,183,0.01,,,,,,,,,,,,
22 Esteban,Diego ,Esteban,Offensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,1st Half ET,6:45:50PM,6:48:00PM,2/21/2026,2.17,256.36,118.23,0,0,19.41,33.36,3,94.79,1.38,4.24,6.26,3,1.38,1.38,4.37,7.3,46.42,7,21.41,1.18,1.09,2.15,8.26,8.71,180,-0.1,,,,,,,,,,,,
22 Esteban,Diego ,Esteban,Offensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,45-60,7:02:19PM,7:17:27PM,2/21/2026,15.12,1791.46,118.44,109.27,7.22,25.96,33.36,17,93.41,1.12,4.48,6.26,20,1.32,1.32,5.69,7.3,440.32,49,29.11,9.73,8.51,16.51,41.94,50.73,186,0,,,,,,,,,,,,
22 Esteban,Diego ,Esteban,Offensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,2nd half,7:02:20PM,7:48:00PM,2/21/2026,45.67,4727.67,103.52,276.54,6.06,26.84,33.36,43,88.38,0.94,4.96,6.26,53,1.16,1.16,5.69,7.3,1090.72,112,23.88,24.33,22.43,43.21,122.46,150.71,191,-0.01,,,,,,,,,,,,
22 Esteban,Diego ,Esteban,Offensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,60-75,7:17:30PM,7:32:45PM,2/21/2026,15.25,1523.98,99.92,99.06,6.49,26.46,33.36,11,85.96,0.72,4.52,6.26,17,1.11,1.11,5.07,7.3,367.1,34,24.07,7.61,7.16,14,42.51,50.95,185,-0.01,,,,,,,,,,,,
22 Esteban,Diego ,Esteban,Offensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,75-90,7:32:45PM,7:48:00PM,2/21/2026,15.25,1410.08,92.45,68.22,4.47,26.84,33.36,15,85.88,0.98,4.96,6.26,16,1.05,1.05,5.56,7.3,283.3,29,18.57,6.99,6.75,12.7,37.68,48.81,191,0,,,,,,,,,,,,
22 Esteban,Diego ,Esteban,Offensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,2nd Half ET,7:48:00PM,7:52:15PM,2/21/2026,4.25,369.86,86.99,5.17,1.22,21.37,33.36,4,82.88,0.94,4.94,6.26,2,0.47,0.47,3.22,7.3,57.54,8,13.53,1.76,1.69,3.01,10.46,13.79,168,-0.04,,,,,,,,,,,,
7 Smyrlis,Lampros,Smyrlis,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,Entire Session,5:58:00PM,7:56:46PM,2/21/2026,118.77,4328.83,36.45,417.83,3.52,32.02,36,43,33.78,0.36,5.13,6.45,56,0.47,0.47,7.13,7.51,1026.19,96,8.64,22.39,21.23,39.45,158.98,152.38,196,0.04,,,,,,,,,,,,
7 Smyrlis,Lampros,Smyrlis,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,2nd half,7:11:30PM,7:48:00PM,2/21/2026,36.49,3731.55,102.25,410.35,11.24,32.02,36,41,90.47,1.12,5.13,6.45,49,1.34,1.34,7.13,7.51,947.78,85,25.97,19.01,18.11,34.39,124.59,128.55,196,0.04,,,,,,,,,,,,
7 Smyrlis,Lampros,Smyrlis,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,45-60,7:11:30PM,7:17:20PM,2/21/2026,5.83,755.91,129.73,101.41,17.4,30.91,36,6,104.53,1.03,4.99,6.45,11,1.89,1.89,5.93,7.51,213.4,20,36.62,3.9,3.7,7.23,4.8,5.86,177,0.04,,,,,,,,,,,,
7 Smyrlis,Lampros,Smyrlis,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,60-75,7:17:30PM,7:32:45PM,2/21/2026,15.25,1551.8,101.75,182.18,11.95,32.02,36,16,90.76,1.05,4.39,6.45,22,1.44,1.44,5.9,7.51,396.11,32,25.97,7.8,7.34,14.15,62.75,62.27,196,0.05,,,,,,,,,,,,
7 Smyrlis,Lampros,Smyrlis,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,75-90,7:32:45PM,7:48:00PM,2/21/2026,15.25,1411.57,92.55,126.76,8.31,28.32,36,19,85.2,1.25,5.13,6.45,16,1.05,1.05,7.13,7.51,338.28,33,22.18,7.29,7.04,12.96,56.53,59.81,196,0.03,,,,,,,,,,,,
7 Smyrlis,Lampros,Smyrlis,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,2nd Half ET,7:48:00PM,7:52:15PM,2/21/2026,4.25,364.56,85.74,7.48,1.76,21.87,36,2,81.3,0.47,4.24,6.45,7,1.65,1.65,5.04,7.51,77.09,11,18.13,1.61,1.49,3.01,14.18,16.09,185,0.02,,,,,,,,,,,,
14 Aleksic,Kosta ,Aleksic,Striker,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,Entire Session,5:58:00PM,8:00:45PM,2/21/2026,122.74,4320.94,35.2,394.95,3.22,31.05,31.1,38,29.05,0.31,8.84,5.34,45,0.37,0.37,7.36,7.85,896.54,90,7.3,18.94,17.07,34.77,30.55,0,80,0,,,,,,,,,,,,
14 Aleksic,Kosta ,Aleksic,Striker,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,2nd half,7:11:30PM,7:48:00PM,2/21/2026,36.49,3736.74,102.4,325.67,8.92,31.05,31.1,30,82.84,0.82,5.09,5.34,39,1.07,1.07,7.36,7.85,780.66,76,21.39,15.64,13.99,29.79,9.08,0,80,0,,,,,,,,,,,,
14 Aleksic,Kosta ,Aleksic,Striker,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,45-60,7:11:30PM,7:17:27PM,2/21/2026,5.95,736.52,123.79,39,6.55,23.67,31.1,10,106.05,1.68,5.09,5.34,9,1.51,1.51,7.36,7.85,167.2,19,28.1,3.55,2.98,6.57,1.48,0,80,-0.01,,,,,,,,,,,,
14 Aleksic,Kosta ,Aleksic,Striker,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,60-75,7:17:30PM,7:32:45PM,2/21/2026,15.25,1646.96,107.99,191.18,12.54,29.39,31.1,9,83.52,0.59,4.71,5.34,17,1.11,1.11,7.17,7.85,349.34,30,22.91,6.76,6,12.74,3.8,0,80,0,,,,,,,,,,,,
14 Aleksic,Kosta ,Aleksic,Striker,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,75-90,7:32:45PM,7:48:00PM,2/21/2026,15.25,1349.53,88.48,95.48,6.26,31.05,31.1,11,73.11,0.72,4.79,5.34,13,0.85,0.85,5.11,7.85,264.11,27,17.32,5.32,5.01,10.47,3.8,0,80,0.02,,,,,,,,,,,,
14 Aleksic,Kosta ,Aleksic,Striker,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,2nd Half ET,7:48:00PM,7:52:15PM,2/21/2026,4.25,385.12,90.58,30.76,7.23,27.31,31.1,3,73.01,0.71,5.11,5.34,4,0.94,0.94,5.01,7.85,62.65,8,14.73,1.42,1.37,2.7,1.06,0,80,0.02,,,,,,,,,,,,
71  Konrad,Michalac,Konrad,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,Entire Session,5:58:00PM,8:03:11PM,2/21/2026,125.17,1637.8,13.08,187.38,1.5,36.79,36.28,16,11.49,0.13,5.78,4.5,13,0.1,0.1,6.21,4.33,383.84,34,3.07,8.96,9.24,15.67,36.63,0,80,0.03,,,,,,,,,,,,
71  Konrad,Michalac,Konrad,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,2nd half,7:39:01PM,7:48:00PM,2/21/2026,8.97,847.53,94.48,101.39,11.3,36.79,36.28,9,78.88,1,5.78,4.5,8,0.89,0.89,5.12,4.33,224.9,21,25.07,4.29,4.6,8.24,2.63,0,80,0.01,,,,,,,,,,,,
71  Konrad,Michalac,Konrad,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,75-90,7:39:01PM,7:48:00PM,2/21/2026,8.97,847.53,94.48,101.39,11.3,36.79,36.28,9,78.88,1,5.78,4.5,8,0.89,0.89,5.12,4.33,224.9,21,25.07,4.29,4.6,8.24,2.63,0,80,0.01,,,,,,,,,,,,
71  Konrad,Michalac,Konrad,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,2nd Half ET,7:48:00PM,7:52:15PM,2/21/2026,4.25,441.16,103.76,68.1,16.02,29.07,36.28,4,79.54,0.94,4.53,4.5,3,0.71,0.71,4.41,4.33,97.63,7,22.96,1.89,2.02,3.81,1.24,0,80,0.05,,,,,,,,,,,,
10 Matan,Alexandru,Matan,Offensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,Entire Session,5:59:57PM,8:05:20PM,2/21/2026,125.37,9977.71,79.59,1053.54,8.4,39.56,33.88,88,63.23,0.7,9.06,4,97,0.77,0.77,9.36,4,2148.85,200,17.14,49.8,49.69,97.31,332.85,331.93,193,0.08,,,,,,,,,,,,
10 Matan,Alexandru,Matan,Offensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,1 st Half,6:00:00PM,6:46:00PM,2/21/2026,46,5133.91,111.6,342.31,7.44,27.97,33.88,44,88.65,0.96,6.22,4,57,1.24,1.24,7.14,4,1063.16,114,23.11,26.94,26.74,52.29,191.05,182.76,193,0.08,,,,,,,,,,,,
10 Matan,Alexandru,Matan,Offensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,0-15,6:00:05PM,6:15:20PM,2/21/2026,15.25,1980.72,129.87,141.92,9.31,27.97,33.88,20,99.26,1.31,6.22,4,24,1.57,1.57,6.72,4,448.93,48,29.43,11.13,11.16,21.75,89.2,72.14,193,0.08,,,,,,,,,,,,
10 Matan,Alexandru,Matan,Offensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,Mip 5Min (HMLD) 1sH,6:10:45PM,6:15:45PM,2/21/2026,5,663.99,132.75,90.68,18.13,27.97,33.88,7,100.14,1.4,5.33,4,5,1,1,5.81,4,192.6,14,38.51,3.75,3.78,7.4,34.09,25.4,193,0.07,,,,,,,,,,,,
10 Matan,Alexandru,Matan,Offensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,15-30,6:15:20PM,6:30:35PM,2/21/2026,15.25,1569.41,102.9,146.27,9.59,26.7,33.88,12,81.44,0.79,4.76,4,18,1.18,1.18,5.7,4,344.35,32,22.58,7.98,8.07,15.59,64.32,61.51,185,0.08,,,,,,,,,,,,
10 Matan,Alexandru,Matan,Offensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,30-45,6:30:35PM,6:45:50PM,2/21/2026,15.25,1547.94,101.49,54.12,3.55,25.56,33.88,11,84.73,0.72,4.19,4,15,0.98,0.98,7.14,4,262.18,33,17.19,7.63,7.32,14.54,37.07,48.46,167,0.09,,,,,,,,,,,,
10 Matan,Alexandru,Matan,Offensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,1st Half ET,6:45:50PM,6:48:00PM,2/21/2026,2.17,271.27,125.11,12.23,5.64,23.03,33.88,3,95.02,1.38,4.73,4,1,0.46,0.46,4.09,4,45.67,4,21.06,1.26,1.21,2.43,8.12,8.68,171,0.07,,,,,,,,,,,,
10 Matan,Alexandru,Matan,Offensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,45-60,7:02:19PM,7:17:27PM,2/21/2026,15.12,1777.17,117.5,142.16,9.4,28.16,33.88,16,93.74,1.06,4.28,4,13,0.86,0.86,5.31,4,347.34,35,22.96,8.72,8.87,17.89,46.51,53.23,175,0.08,,,,,,,,,,,,
10 Matan,Alexandru,Matan,Offensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,2nd half,7:02:20PM,7:39:01PM,2/21/2026,36.7,3989.93,108.72,377.03,10.27,30.15,33.88,34,88.5,0.93,5.9,4,32,0.87,0.87,5.88,4,791.71,69,21.57,19.84,19.99,40.26,118.36,131.3,178,0.08,,,,,,,,,,,,
10 Matan,Alexandru,Matan,Offensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,60-75,7:17:30PM,7:32:45PM,2/21/2026,15.25,1667.29,109.32,164.03,10.76,30.15,33.88,15,86.8,0.98,5.27,4,16,1.05,1.05,4.77,4,341.77,28,22.41,8.36,8.39,16.92,54.68,57.28,178,0.09,,,,,,,,,,,,
10 Matan,Alexandru,Matan,Offensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,75-90,7:32:45PM,7:39:01PM,2/21/2026,6.28,543.27,86.49,70.84,11.28,29.5,33.88,3,80.23,0.48,5.9,4,3,0.48,0.48,5.88,4,102.6,6,16.33,2.75,2.73,5.44,16.95,20.59,172,0.07,,,,,,,,,,,,
28 Kojic,Lazar,Kojic,Defensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,Entire Session,5:58:00PM,7:57:07PM,2/21/2026,119.11,10189.54,85.55,543.36,4.56,37.18,32.92,49,74.13,0.41,5.25,4,79,0.66,0.66,7.37,4,1762.55,194,14.8,41.02,42.87,97.59,86.21,105.61,194,0.01,,,,,,,,,,,,
28 Kojic,Lazar,Kojic,Defensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,1 st Half,6:00:00PM,6:46:00PM,2/21/2026,46,4707.67,102.34,285.14,6.2,31.01,32.92,22,85.82,0.48,5.25,4,39,0.85,0.85,7.37,4,794.3,85,17.27,19.26,19.92,45.84,33.32,30.32,194,0.01,,,,,,,,,,,,
28 Kojic,Lazar,Kojic,Defensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,Mip 5Min (HMLD) 1sH,6:00:00PM,6:05:00PM,2/21/2026,5,633.94,126.75,24.43,4.88,23.46,32.92,4,92.07,0.8,4.27,4,4,0.8,0.8,7.37,4,127.31,17,25.45,2.78,2.86,6.7,1.3,0,80,0,,,,,,,,,,,,
28 Kojic,Lazar,Kojic,Defensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,0-15,6:00:05PM,6:15:20PM,2/21/2026,15.25,1725.77,113.15,106.44,6.98,29.58,32.92,7,88.04,0.46,4.91,4,11,0.72,0.72,7.37,4,305.91,35,20.06,6.95,7.19,17.11,3.96,0,80,0.01,,,,,,,,,,,,
28 Kojic,Lazar,Kojic,Defensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,15-30,6:15:20PM,6:30:35PM,2/21/2026,15.25,1474.93,96.71,95.81,6.28,31.01,32.92,10,82.38,0.66,5.25,4,15,0.98,0.98,5.84,4,228.62,24,14.99,5.93,6.01,14.02,3.96,0,86,0.01,,,,,,,,,,,,
28 Kojic,Lazar,Kojic,Defensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,30-45,6:30:35PM,6:45:50PM,2/21/2026,15.25,1475.72,96.76,82.88,5.43,27.46,32.92,5,86.56,0.33,3.77,4,13,0.85,0.85,6.17,4,256.53,26,16.82,6.22,6.54,14.33,25.38,30.32,194,0.01,,,,,,,,,,,,
28 Kojic,Lazar,Kojic,Defensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,1st Half ET,6:45:50PM,6:48:00PM,2/21/2026,2.17,249.81,115.21,20.98,9.68,23.55,32.92,1,91.99,0.46,3.12,4,2,0.92,0.92,6.14,4,53.29,6,24.58,1.03,1.11,2.32,1.6,2.29,148,0.03,,,,,,,,,,,,
28 Kojic,Lazar,Kojic,Defensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,45-60,7:02:19PM,7:17:27PM,2/21/2026,15.12,1599.23,105.73,72.86,4.82,26.71,32.92,7,91.89,0.46,3.7,4,16,1.06,1.06,5.58,4,312.88,34,20.69,6.32,6.78,16.04,14.17,20.98,145,0.01,,,,,,,,,,,,
28 Kojic,Lazar,Kojic,Defensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,2nd half,7:02:20PM,7:48:00PM,2/21/2026,45.67,4525.56,99.1,190.27,4.17,28.98,32.92,22,87.66,0.48,4.48,4,36,0.79,0.79,5.9,4,826.55,93,18.1,17.59,18.44,43.63,40.4,58.96,148,0.01,,,,,,,,,,,,
28 Kojic,Lazar,Kojic,Defensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,60-75,7:17:30PM,7:32:45PM,2/21/2026,15.25,1478.52,96.94,58.2,3.82,28.98,32.92,4,87.05,0.26,3.86,4,7,0.46,0.46,5.36,4,243.02,27,15.93,5.65,5.9,13.7,15.03,21.77,148,0.01,,,,,,,,,,,,
28 Kojic,Lazar,Kojic,Defensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,75-90,7:32:45PM,7:48:00PM,2/21/2026,15.25,1447.09,94.88,59.21,3.88,28.52,32.92,11,84.16,0.72,4.48,4,13,0.85,0.85,5.9,4,270.66,32,17.75,5.61,5.75,13.88,11.12,16.08,148,0.01,,,,,,,,,,,,
28 Kojic,Lazar,Kojic,Defensive Midfielder,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,2nd Half ET,7:48:00PM,7:52:15PM,2/21/2026,4.25,358.93,84.42,33.45,7.87,25.41,32.92,4,72.01,0.94,5.13,4,2,0.47,0.47,4.87,4,73.25,9,17.23,1.28,1.51,3.06,1.21,1.21,106,0.01,,,,,,,,,,,,
2 Granath,Gustav,Granath,Central Defender,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,Entire Session,5:59:28PM,7:59:36PM,2/21/2026,120.12,10658.48,88.73,662.16,5.51,33.83,36,63,70.98,0.52,5.84,4,82,0.68,0.68,5.88,4,2071.39,219,17.24,42.64,42.63,67.52,254.49,333.77,200,0.02,,,,,,,,,,,,
2 Granath,Gustav,Granath,Central Defender,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,1 st Half,6:00:00PM,6:46:00PM,2/21/2026,46,5104.31,110.96,367.56,7.99,33.83,36,33,85,0.72,5.58,4,33,0.72,0.72,5.88,4,1064.18,113,23.13,20.75,20.49,32.75,136.41,162.83,200,0.01,,,,,,,,,,,,
2 Granath,Gustav,Granath,Central Defender,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,0-15,6:00:05PM,6:15:20PM,2/21/2026,15.25,1868.02,122.48,104.83,6.87,28.26,36,6,87.36,0.39,5.58,4,14,0.92,0.92,5.12,4,351.92,39,23.07,7.6,7.54,12.1,46.77,55.31,194,-0.01,,,,,,,,,,,,
2 Granath,Gustav,Granath,Central Defender,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,15-30,6:15:20PM,6:30:35PM,2/21/2026,15.25,1653.34,108.4,176.82,11.59,33.83,36,12,82.75,0.79,5.51,4,11,0.72,0.72,5.88,4,395.17,37,25.91,6.65,6.77,10.46,51.47,57.7,200,0.03,,,,,,,,,,,,
2 Granath,Gustav,Granath,Central Defender,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,Mip 5Min (HMLD) 1sH,6:24:36PM,6:29:36PM,2/21/2026,5,688.85,137.72,101.39,20.27,33.83,36,6,91.86,1.2,3.69,4,3,0.6,0.6,3.87,4,184.3,14,36.85,2.79,2.9,4.45,14.74,18.02,191,0.01,,,,,,,,,,,,
2 Granath,Gustav,Granath,Central Defender,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,30-45,6:30:35PM,6:45:50PM,2/21/2026,15.25,1556.11,102.03,85.91,5.63,26.58,36,15,84.38,0.98,4.36,4,8,0.52,0.52,4.55,4,310.3,37,20.35,6.38,6.07,10,37.84,49.27,185,0.03,,,,,,,,,,,,
2 Granath,Gustav,Granath,Central Defender,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,1st Half ET,6:45:50PM,6:48:00PM,2/21/2026,2.17,250.15,115.36,1.68,0.78,20.31,36,0,92.02,0,2.85,4,3,1.38,1.38,5.16,4,50.54,5,23.31,0.9,0.92,1.44,3.53,5.53,169,0.13,,,,,,,,,,,,
2 Granath,Gustav,Granath,Central Defender,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,45-60,7:02:19PM,7:17:27PM,2/21/2026,15.12,1726.95,114.18,113.31,7.49,27.04,36,11,91.98,0.73,5.84,4,17,1.12,1.12,5.37,4,333.94,36,22.08,6.92,6.89,11.18,25.47,38.67,178,0.01,,,,,,,,,,,,
2 Granath,Gustav,Granath,Central Defender,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,2nd half,7:02:20PM,7:48:00PM,2/21/2026,45.67,4686.11,102.61,292.92,6.41,29.98,36,29,83.49,0.64,5.84,4,43,0.94,0.94,5.6,4,942.47,97,20.64,18.43,18.56,29.56,79.5,117.98,183,0.02,,,,,,,,,,,,
2 Granath,Gustav,Granath,Central Defender,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,60-75,7:17:30PM,7:32:45PM,2/21/2026,15.25,1593.39,104.47,140.78,9.23,29.98,36,6,80.6,0.39,4.7,4,12,0.79,0.79,5.6,4,338.67,28,22.21,6.06,6.15,9.73,24.44,37.74,183,0.03,,,,,,,,,,,,
